"기준_날짜","집계_기준","기준_시간대","시작_대여소_ID","시작_대여소명","종료_대여소_ID","종료_대여소명","전체_건수","전체_이용_분","전체_이용_거리"
"20260329","출발시간","1800","ST-3264","장위3동_029_2","ST-2127","번1동_003_1","1","15","2340"
"20260329","출발시간","1335","ST-2724","방학1동_053_1","ST-2698","상계9동_035_1","1","12","2052"
"20260329","출발시간","2035","ST-294","당산2동_001_3","ST-292","양평1동_013_1","1","4","670"
"20260329","출발시간","1415","ST-2056","발산1동_035_2","ST-2888","우장산동_044_1","1","6","811"
"20260329","출발시간","1805","ST-1848","성내1동_008_1","ST-1719","오륜동_001_3","1","12","1620"
"20260329","출발시간","2045","ST-3322","당산1동_038_1","ST-3322","당산1동_038_1","1","118","802"
"20260329","출발시간","1845","ST-1539","양평2동_029_1","ST-3322","당산1동_038_1","1","118","1568"
"20260329","출발시간","1635","ST-2807","당산2동_039_1","ST-1539","양평2동_029_1","1","128","1588"
"20260329","출발시간","1320","ST-1640","상계9동_027_1","ST-3278","상계8동_042_1","1","45","9534"
"20260329","출발시간","0745","ST-222","북가좌1동_022_1","ST-351","연희동_066_3","1","7","1386"
"20260329","출발시간","1420","ST-768","양재1동_018_1","ST-768","양재1동_018_1","1","87","14986"
"20260329","출발시간","2200","ST-448","녹번동_006_1","ST-2775","응암1동_032_1","1","4","637"
"20260329","출발시간","1645","ST-445","군자동_032_2","ST-2312","능동_002_3","1","3","600"
"20260329","출발시간","1855","ST-3390","자양3동_009_1","ST-2334","성수1가1동_008_3","2","102","8558"
"20260329","출발시간","1535","ST-102","자양1동_036_1","ST-1379","광장동_040_1","1","15","1664"
"20260329","출발시간","2255","ST-277","양평2동_017_1","ST-422","당산2동_003_2","1","7","1555"
"20260329","출발시간","1340","ST-3043","성수2가3동_012_1","ST-3003","성수2가3동_004_2","2","16","2041"
"20260329","출발시간","1715","ST-1088","잠실2동_018_1","ST-1868","잠실3동_028_1","1","7","882"
"20260329","출발시간","1830","ST-3294","개포4동_036_1","ST-2417","양재2동_010_1","1","11","2268"
"20260329","출발시간","0825","ST-942","면목5동_008_1","ST-849","면목3,8동_030_1","1","5","1031"
"20260329","출발시간","1305","ST-849","면목3,8동_030_1","ST-849","면목3,8동_030_1","1","71","20664"
"20260329","출발시간","1905","ST-1002","목1동_006_1","ST-1731","목1동_003_5","1","5","604"
"20260329","출발시간","1750","ST-3265","송정동_004_2","ST-3043","성수2가3동_012_1","1","6","1233"
"20260329","출발시간","2035","ST-1222","구로5동_005_1","ST-2559","신도림동_071_1","1","14","868"
"20260329","출발시간","1810","ST-1218","신도림동_005_1","ST-1222","구로5동_005_1","1","8","1127"
"20260329","출발시간","2200","ST-8","합정동_023_2","ST-8","합정동_023_2","1","39","7408"
"20260329","출발시간","2140","ST-342","성산1동_022_1","ST-1692","성산2동_010_1","1","8","759"
"20260329","출발시간","1245","ST-467","녹번동_048_3","ST-455","응암1동_023_1","1","10","1684"
