"기준_날짜","집계_기준","기준_시간대","시작_대여소_ID","시작_대여소명","종료_대여소_ID","종료_대여소명","전체_건수","전체_이용_분","전체_이용_거리"
"20260123","출발시간","0000","ST-1017","목5동_008_1","ST-1997","목1동_015_1","1","6","1197"
"20260123","출발시간","0000","ST-102","자양1동_036_1","ST-1661","자양4동_009_1","1","7","1448"
"20260123","출발시간","0000","ST-1041","성내1동_012_1","ST-2928","둔촌1동_001_1","1","10","1462"
"20260123","출발시간","0000","ST-1092","풍납2동_001_1","ST-503","성내1동_004_1","1","4","881"
"20260123","출발시간","0000","ST-1099","상봉2동_019_1","ST-3025","면목3,8동_015_1","1","7","1145"
"20260123","출발시간","0000","ST-1118","중계2,3동_047_1","ST-1118","중계2,3동_047_1","1","11","490"
"20260123","출발시간","0000","ST-1191","자양4동_004_1","ST-446","성수2가1동_023_1","1","3","385"
"20260123","출발시간","0000","ST-1194","군자동_003_1","ST-2499","답십리2동_017_1","1","14","2196"
"20260123","출발시간","0000","ST-1197","왕십리도선동_024_1","ST-3210","동화동_011_1","1","8","1412"
"20260123","출발시간","0000","ST-1226","고척1동_023_1","ST-666","구로1동_028_1","1","8","1116"
"20260123","출발시간","0000","ST-1245","삼성2동_057_1","ST-1575","삼성1동_018_2","1","19","1069"
"20260123","출발시간","0000","ST-1249","등촌3동_064_1","ST-518","가양2동_028_1","1","4","634"
"20260123","출발시간","0000","ST-1254","방화1동_043_1","ST-1063","가양1동_016_1","1","5","1410"
"20260123","출발시간","0000","ST-1495","목5동_035_1","ST-1506","염창동_061_1","1","6","1413"
"20260123","출발시간","0000","ST-1512","등촌1동_019_1","ST-2487","등촌1동_033_1","1","",""
"20260123","출발시간","0000","ST-1514","발산1동_062_1","ST-538","화곡본동_040_1","1","13","2912"
"20260123","출발시간","0000","ST-1560","개포2동_019_1","ST-1879","도곡2동_001_1","1","36","1530"
"20260123","출발시간","0000","ST-1560","개포2동_019_1","ST-3307","개포1동_001_2","1","4","594"
"20260123","출발시간","0000","ST-1611","종로1,2,3,4가동_003_4","ST-119","사직동_008_1","1","3","320"
"20260123","출발시간","0000","ST-1621","천호1동_006_1","ST-496","성내2동_018_1","1","8","1794"
"20260123","출발시간","0000","ST-1660","자양3동_013_1","ST-2302","구의3동_051_1","1","13","2022"
"20260123","출발시간","0000","ST-1672","상계9동_003_1","ST-1124","상계2동_025_1","1","4","1000"
"20260123","출발시간","0000","ST-1688","가양1동_016_3","ST-2613","우장산동_010_1","1","4","800"
"20260123","출발시간","0000","ST-1721","용산2가동_014_1","ST-3080","원효로1동_019_1","1","11","1790"
"20260123","출발시간","0000","ST-1851","석촌동_036_1","ST-550","잠실3동_028_2","1","16","2617"
"20260123","출발시간","0000","ST-1871","위례동_044_1","ST-904","문정2동_015_1","1","10","2142"
"20260123","출발시간","0000","ST-1872","가락2동_007_1","ST-1072","가락2동_002_1","1","3","746"
"20260123","출발시간","0000","ST-1893","개포2동_004_1","ST-818","도곡1동_004_2","1","7","1550"
"20260123","출발시간","0000","ST-1959","오류2동_017_1","ST-875","오류2동_066_1","1","2","496"
"20260123","출발시간","0000","ST-1996","목1동_045_1","ST-2398","신정6동_026_2","1","9","1579"
"20260123","출발시간","0000","ST-2016","목1동_042_1","ST-1731","목1동_003_5","1","",""
"20260123","출발시간","0000","ST-2037","가양1동_014_2","ST-2944","가양1동_036_1","1","9","1862"
"20260123","출발시간","0000","ST-2045","가양1동_012_12","ST-1352","발산1동_065_1","1","10","1382"
"20260123","출발시간","0000","ST-2047","가양1동_016_6","ST-2888","우장산동_044_1","1","3","559"
"20260123","출발시간","0000","ST-2110","창1동_018_2","ST-2117","쌍문2동_028_1","1","6","1139"
"20260123","출발시간","0000","ST-2157","연남동_010_1","ST-15","서강동_008_1","1","15","2209"
"20260123","출발시간","0000","ST-2157","연남동_010_1","ST-18","서교동_004_1","1","5","970"
"20260123","출발시간","0000","ST-2214","북가좌1동_028_1","ST-2214","북가좌1동_028_1","1","17","1235"
"20260123","출발시간","0000","ST-226","북가좌1동_026_1","ST-1034","증산동_030_1","1","4","678"
"20260123","출발시간","0000","ST-2269","답십리1동_009_1","ST-3382","전농1동_052_1","1","8","918"
"20260123","출발시간","0000","ST-2284","면목4동_025_1","ST-1302","휘경2동_044_1","1","17","3216"
"20260123","출발시간","0000","ST-2365","흑석동_058_1","ST-3106","흑석동_033_1","1","6","506"
"20260123","출발시간","0000","ST-2379","서원동_023_1","ST-714","은천동_007_1","1","5","860"
"20260123","출발시간","0000","ST-2414","잠원동_013_1","ST-1555","잠원동_050_1","1","3","439"
"20260123","출발시간","0000","ST-2420","사근동_002_1","ST-2501","답십리2동_018_1","1","8","1020"
"20260123","출발시간","0000","ST-2487","등촌1동_033_1","ST-975","방화1동_040_2","1","30","4036"
"20260123","출발시간","0000","ST-2547","자양2동_003_1","ST-1663","자양1동_017_1","1","4","679"
"20260123","출발시간","0000","ST-2718","상계6,7동_060_1","ST-1291","상계6,7동_027_3","1","18","2348"
"20260123","출발시간","0000","ST-272","용신동_047_1","ST-271","용신동_052_1","1","2","561"
"20260123","출발시간","0000","ST-2749","길동_012_1","ST-1045","성내2동_039_1","1","27","2815"
"20260123","출발시간","0000","ST-2749","길동_012_1","ST-1061","천호1동_023_1","1","5","985"
"20260123","출발시간","0000","ST-2749","길동_012_1","ST-1841","성내2동_036_1","1","5","1060"
"20260123","출발시간","0000","ST-2789","공항동_044_1","ST-1647","공항동_009_1","1","8","922"
"20260123","출발시간","0000","ST-2823","신길6동_018_1","ST-1542","신대방1동_015_1","1","11","1390"
"20260123","출발시간","0000","ST-2854","상일1동_069_1","ST-1850","고덕2동_034_1","1","5","791"
"20260123","출발시간","0000","ST-2871","가양1동_016_8","ST-1727","방화1동_052_1","1","8","1136"
"20260123","출발시간","0000","ST-2945","발산1동_007_5","ST-2419","발산1동_058_1","1","5","1097"
"20260123","출발시간","0000","ST-2997","오류1동_039_1","ST-874","오류2동_055_1","1","9","1700"
"20260123","출발시간","0000","ST-3013","구로5동_016_1","ST-2465","구로5동_038_1","1","4","600"
"20260123","출발시간","0000","ST-3013","구로5동_016_1","ST-919","고척1동_001_2","1","7","1522"
"20260123","출발시간","0000","ST-3042","성수1가2동_005_3","ST-1617","금호1가동_011_1","1","16","2509"
"20260123","출발시간","0000","ST-3046","종암동_046_1","ST-910","월곡2동_015_1","1","6","920"
"20260123","출발시간","0000","ST-3174","하계1동_043_1","ST-1118","중계2,3동_047_1","1","23","759"
"20260123","출발시간","0000","ST-3188","구의1동_011_1","ST-378","구의3동_048_1","1","117","2039"
"20260123","출발시간","0000","ST-3202","충현동_036_3","ST-199","중림동_001_1","1","",""
"20260123","출발시간","0000","ST-3243","청담동_038_1","ST-815","역삼2동_003_2","1","11","2415"
"20260123","출발시간","0000","ST-3252","구로2동_011_1","ST-2892","구로5동_050_1","1","9","1059"
"20260123","출발시간","0000","ST-3258","용신동_001_1","ST-3286","전농1동_003_2","1","",""
"20260123","출발시간","0000","ST-3277","용답동_017_2","ST-3277","용답동_017_2","1","4","445"
