"기준_날짜","집계_기준","기준_시간대","시작_대여소_ID","시작_대여소명","종료_대여소_ID","종료_대여소명","전체_건수","전체_이용_분","전체_이용_거리"
"20260503","출발시간","2105","ST-1050","","ST-1050","","1","10","1197"
"20260503","출발시간","1600","ST-1013","목3동_027_1","ST-522","우장산동_010_2","1","12","2520"
"20260503","출발시간","1620","ST-1485","불광1동_047_1","ST-1485","불광1동_047_1","1","",""
"20260503","출발시간","1525","ST-2013","신정7동_043_1","ST-2765","신정7동_004_2","1","4","904"
"20260503","출발시간","1545","ST-908","방이1동_013_1","ST-1720","오륜동_001_4","1","7","1088"
"20260503","출발시간","1600","ST-2213","홍은2동_026_1","ST-207","대흥동_029_1","1","78","10612"
"20260503","출발시간","1535","ST-2715","공릉1동_034_1","ST-1132","창4동_001_1","1","19","1863"
"20260503","출발시간","1435","ST-294","당산2동_001_3","ST-2806","당산1동_028_1","1","2","517"
"20260503","출발시간","1730","ST-611","상계6,7동_009_2","ST-1121","상계2동_031_1","1","",""
"20260503","출발시간","1950","ST-890","양재2동_039_6","ST-880","양재1동_065_1","2","28","3715"
"20260503","출발시간","1650","ST-1793","가락1동_039_1","ST-1793","가락1동_039_1","1","100","910"
"20260503","출발시간","1130","ST-1263","군자동_035_1","ST-1263","군자동_035_1","1","37","851"
"20260503","출발시간","1540","ST-2042","가양1동_012_9","ST-3371","방화1동_041_5","1","11","1355"
"20260503","출발시간","1955","ST-3084","가양2동_002_1","ST-3084","가양2동_002_1","1","21","945"
"20260503","출발시간","1120","ST-1616","왕십리2동_028_1","ST-360","행당1동_001_2","1","86","3235"
"20260503","출발시간","2105","ST-2309","구의3동_044_1","ST-1722","구의2동_049_1","1","7","897"
"20260503","출발시간","1645","ST-1437","을지로동_003_1","ST-1810","종로1,2,3,4가동_004_5","1","26","2300"
"20260503","출발시간","2130","ST-1078","오금동_007_1","ST-2740","성내1동_002_1","1","16","3191"
"20260503","출발시간","1815","ST-503","성내1동_004_1","ST-495","성내3동_041_1","1","5","1857"
"20260503","출발시간","1835","ST-3417","당산1동_018_1","ST-3313","문래동_012_1","1","8","1066"
"20260503","출발시간","1355","ST-534","화곡4동_013_1","ST-2005","신정1동_005_1","1","11","1963"
"20260503","출발시간","1035","ST-2903","황학동_017_1","ST-2431","광희동_001_4","1","5","1167"
"20260503","출발시간","1405","ST-1469","창2동_033_1","ST-2069","월계2동_014_1","1","5","894"
"20260503","출발시간","1505","ST-3278","상계8동_042_1","ST-1470","창4동_043_1","1","26","3146"
"20260503","출발시간","1630","ST-2501","답십리2동_018_1","ST-392","전농1동_054_1","1","9","1538"
"20260503","출발시간","2055","ST-1990","영등포본동_020_2","ST-1985","영등포본동_035_1","1","6","922"
"20260503","출발시간","1925","ST-931","성북동_018_1","ST-1215","안암동_008_1","2","24","2251"
"20260503","출발시간","2205","ST-99","자양3동_036_1","ST-114","군자동_017_1","1","11","1754"
"20260503","출발시간","1830","ST-2603","장지동_058_1","ST-1681","잠실6동_001_3","1","28","3679"
"20260503","출발시간","0945","ST-398","답십리1동_025_1","ST-2420","사근동_002_1","1","6","1004"
"20260503","출발시간","1610","ST-2752","발산1동_004_2","ST-1514","발산1동_062_1","1","3","536"
"20260503","출발시간","1440","ST-2991","잠실3동_006_1","ST-1867","잠실3동_061_1","1","11","1101"
"20260503","출발시간","1720","ST-2414","잠원동_013_1","ST-2414","잠원동_013_1","1","112","4925"
"20260503","출발시간","1140","ST-1671","휘경1동_002_1","ST-2282","중화2동_018_1","1","9","1132"
"20260503","출발시간","1420","ST-1237","구로4동_002_1","ST-936","구로3동_034_2","1","10","1481"
"20260503","출발시간","1600","ST-1819","혜화동_015_1","ST-132","종로1,2,3,4가동_003_3","2","89","6199"
"20260503","출발시간","1245","ST-1812","창신1동_007_1","ST-3210","동화동_011_1","1","9","1653"
"20260503","출발시간","1150","ST-404","청량리동_003_3","ST-400","청량리동_009_5","1","253","4273"
"20260503","출발시간","0020","ST-782","개포2동_025_2","ST-1361","양재2동_007_1","1","12","3258"
"20260503","출발시간","1810","ST-1851","석촌동_036_1","ST-1859","석촌동_017_1","1","15","1199"
"20260503","출발시간","1805","ST-1305","서초1동_017_1","ST-765","서초4동_024_2","1","11","920"
"20260503","출발시간","2000","ST-1353","영등포본동_037_1","ST-1972","당산2동_001_2","1","2","375"
"20260503","출발시간","1420","ST-676","고척2동_016_1","ST-676","고척2동_016_1","1","5","476"
"20260503","출발시간","1035","ST-307","신길7동_001_2","ST-70","여의동_016_1","1","5","967"
"20260503","출발시간","1735","ST-2958","양평1동_003_1","ST-2958","양평1동_003_1","1","23","1870"
"20260503","출발시간","1500","ST-2199","천연동_027_2","ST-3139","연희동_042_1","1","58","4649"
"20260503","출발시간","1035","ST-3403","옥수동_006_1","ST-2130","번3동_014_1","1","98","16847"
"20260503","출발시간","1320","ST-2013","신정7동_043_1","ST-2013","신정7동_043_1","1","6","700"
"20260503","출발시간","2135","ST-2594","잠실4동_003_1","ST-2574","풍납2동_049_3","1","6","970"
"20260503","출발시간","1535","ST-278","양평2동_007_1","ST-421","양평2동_002_1","2","8","1079"
"20260503","출발시간","1845","ST-1186","수서동_023_1","ST-553","잠실3동_034_1","1","46","8220"
"20260503","출발시간","1720","ST-759","방배4동_020_1","ST-758","방배4동_025_1","1","97","15531"
"20260503","출발시간","1500","ST-3130","대흥동_004_2","ST-18","서교동_004_1","1","41","3734"
"20260503","출발시간","2130","ST-1218","신도림동_005_1","ST-673","구로5동_006_1","2","31","1746"
"20260503","출발시간","0825","ST-1100","수유3동_016_1","ST-1109","수유3동_025_1","1","75","8430"
