"기준_날짜","집계_기준","기준_시간대","시작_대여소_ID","시작_대여소명","종료_대여소_ID","종료_대여소명","전체_건수","전체_이용_분","전체_이용_거리"
"20260526","출발시간","1105","ST-59","여의동_051_6","ST-3142","영등포본동_020_3","1","14","944"
"20260526","출발시간","1150","ST-2972","문정2동_044_3","ST-1793","가락1동_039_1","1","12","2096"
"20260526","출발시간","1410","ST-3345","상봉2동_020_1","ST-1099","상봉2동_019_1","1","4","703"
"20260526","출발시간","1715","ST-2310","화양동_046_1","ST-105","성수2가3동_006_2","1","5","746"
"20260526","출발시간","0750","ST-660","독산1동_026_4","ST-1529","구로2동_001_1","1","29","5230"
"20260526","출발시간","1820","ST-1437","을지로동_003_1","ST-1439","광희동_009_1","1","8","1579"
"20260526","출발시간","2055","ST-2031","가양1동_018_1","ST-1254","방화1동_043_1","1","5","924"
"20260526","출발시간","1130","ST-1817","혜화동_027_1","ST-1607","종로1,2,3,4가동_002_3","1","10","2322"
"20260526","출발시간","0915","ST-3089","신정7동_003_1","ST-2822","영등포동_039_1","1","24","4450"
"20260526","출발시간","0845","ST-395","장안2동_019_2","ST-262","장안2동_036_1","1","3","755"
"20260526","출발시간","1650","ST-1573","개포2동_045_1","ST-2685","일원1동_012_2","1","9","1506"
"20260526","출발시간","0730","ST-3167","공릉1동_070_1","ST-2075","월계3동_003_1","1","9","1630"
"20260526","출발시간","1445","ST-3384","오금동_047_1","ST-2877","오금동_012_1","1","5","1318"
"20260526","출발시간","1735","ST-1615","한강로동_010_1","ST-1615","한강로동_010_1","1","17","705"
"20260526","출발시간","0855","ST-629","시흥1동_024_1","ST-2639","시흥1동_042_1","1","4","439"
"20260526","출발시간","0840","ST-1370","둔촌2동_041_1","ST-495","성내3동_041_1","1","7","801"
"20260526","출발시간","1510","ST-696","사당2동_007_3","ST-63","여의동_060_1","1","32","5460"
"20260526","출발시간","1200","ST-994","목1동_005_2","ST-994","목1동_005_2","1","57","1802"
"20260526","출발시간","1510","ST-602","공릉1동_045_1","ST-1671","휘경1동_002_1","1","24","2160"
"20260526","출발시간","0830","ST-2993","발산1동_056_2","ST-1718","방화1동_041_1","1","5","826"
"20260526","출발시간","1310","ST-610","상계6,7동_042_2","ST-1291","상계6,7동_027_3","1","4","691"
"20260526","출발시간","1720","ST-2761","신정4동_005_1","ST-2761","신정4동_005_1","1","17","365"
"20260526","출발시간","1350","ST-95","상암동_025_5","ST-82","성산2동_012_2","1","10","1788"
"20260526","출발시간","0905","ST-927","반포1동_057_1","ST-2658","반포4동_013_2","1","6","1136"
"20260526","출발시간","1205","ST-494","길동_012_2","ST-2732","천호2동_019_1","1","7","1518"
"20260526","출발시간","0935","ST-110","상암동_001_1","ST-2537","상암동_029_1","1","12","2713"
"20260526","출발시간","0820","ST-1295","창1동_015_2","ST-1468","창5동_005_1","1","9","762"
"20260526","출발시간","0710","ST-2591","가락1동_048_6","ST-1706","송파2동_003_1","1","10","1157"
"20260526","출발시간","1225","ST-2730","방학2동_028_1","ST-2112","방학2동_012_1","1","8","745"
"20260526","출발시간","1320","ST-454","대조동_020_1","ST-1029","녹번동_029_1","1","40","3184"
"20260526","출발시간","1245","ST-2148","상암동_024_1","ST-2974","상암동_024_4","1","4","615"
"20260526","출발시간","1850","ST-1121","상계2동_031_1","ST-1124","상계2동_025_1","1","",""
"20260526","출발시간","1445","ST-364","성수2가3동_012_4","ST-371","송정동_004_4","1","24","1399"
"20260526","출발시간","1005","ST-3142","영등포본동_020_3","ST-2815","영등포동_024_1","1","107","5890"
"20260526","출발시간","0925","ST-3252","구로2동_011_1","ST-2892","구로5동_050_1","1","9","1321"
"20260526","출발시간","1340","ST-1816","혜화동_005_1","ST-1816","혜화동_005_1","1","15","801"
"20260526","출발시간","1645","ST-1105","송중동_019_1","ST-2401","번3동_002_3","1","10","1733"
"20260526","출발시간","1615","ST-1621","천호1동_006_1","ST-1836","천호3동_020_1","1","4","790"
"20260526","출발시간","1120","ST-2487","등촌1동_033_1","ST-519","가양3동_001_2","1","7","659"
"20260526","출발시간","1225","ST-2601","잠실4동_039_1","ST-542","잠실4동_003_4","1","",""
"20260526","출발시간","1145","ST-497","성내1동_015_1","ST-2748","성내2동_023_1","1","13","1385"
"20260526","출발시간","0615","ST-871","오류2동_011_2","ST-3067","오류2동_018_3","1","16","2130"
"20260526","출발시간","0925","ST-2024","가양1동_027_2","ST-3094","등촌1동_003_1","1","7","580"
"20260526","출발시간","0835","ST-180","무악동_016_1","ST-2845","소공동_002_4","1","12","1631"
"20260526","출발시간","1215","ST-2013","신정7동_043_1","ST-315","신정6동_017_1","1","11","1803"
"20260526","출발시간","1135","ST-1521","구로3동_006_1","ST-918","구로4동_002_2","1","76","4440"
"20260526","출발시간","1250","ST-918","구로4동_002_2","ST-918","구로4동_002_2","1","97","14090"
"20260526","출발시간","0945","ST-1123","공릉1동_049_1","ST-2730","방학2동_028_1","1","48","7476"
"20260526","출발시간","0135","ST-652","수유3동_020_1","ST-2136","수유2동_028_1","1","5","927"
"20260526","출발시간","1550","ST-1653","영등포동_009_1","ST-3241","당산1동_028_2","1","5","660"
"20260526","출발시간","1005","ST-422","당산2동_003_2","ST-1017","목5동_008_1","1","12","2218"
"20260526","출발시간","1435","ST-1681","잠실6동_001_3","ST-2876","방이2동_005_1","1","3","505"
"20260526","출발시간","0840","ST-1952","항동_016_4","ST-871","오류2동_011_2","1","10","2360"
"20260526","출발시간","1305","ST-849","면목3,8동_030_1","ST-1097","면목2동_013_1","1","8","1684"
"20260526","출발시간","0625","ST-221","북가좌1동_010_1","ST-1034","증산동_030_1","1","4","703"
"20260526","출발시간","0800","ST-183","교남동_010_1","ST-3090","종로1,2,3,4가동_003_8","1","8","1858"
"20260526","출발시간","1835","ST-1197","왕십리도선동_024_1","X","","1","",""
"20260526","출발시간","0925","ST-1902","서초2동_010_1","ST-2870","역삼1동_037_1","1","16","3630"
"20260526","출발시간","1235","ST-3361","서초2동_002_2","ST-1896","역삼1동_055_1","1","10","1125"
"20260526","출발시간","1720","ST-2822","영등포동_039_1","ST-1649","영등포동_025_1","1","14","915"
"20260526","출발시간","1625","ST-111","성수1가2동_019_1","ST-2466","성수1가2동_001_2","1","14","1002"
"20260526","출발시간","1200","ST-1353","영등포본동_037_1","ST-3212","당산1동_009_1","1","22","1900"
"20260526","출발시간","0740","ST-2846","면목3,8동_026_1","ST-849","면목3,8동_030_1","1","",""
