"기준_날짜","집계_기준","기준_시간대","시작_대여소_ID","시작_대여소명","종료_대여소_ID","종료_대여소명","전체_건수","전체_이용_분","전체_이용_거리"
"20251126","출발시간","1605","ST-1072","가락2동_002_1","ST-897","가락2동_008_1","1","15","1174"
"20251126","출발시간","0715","ST-1872","가락2동_007_1","ST-3242","가락본동_044_1","1","3","617"
"20251126","출발시간","2030","ST-18","서교동_004_1","ST-413","당산1동_014_1","1","41","4421"
"20251126","출발시간","2300","ST-2884","발산1동_007_2","ST-1710","발산1동_049_1","1","2","490"
"20251126","출발시간","1825","ST-3333","용신동_044_2","ST-1201","동선동_028_1","1","17","2239"
"20251126","출발시간","1110","ST-2371","중앙동_009_1","ST-882","은천동_028_1","1","7","1386"
"20251126","출발시간","1450","ST-1121","상계2동_031_1","ST-1125","상계6,7동_027_1","1","4","636"
"20251126","출발시간","0750","ST-1874","오륜동_033_1","ST-544","오륜동_018_1","1","3","506"
"20251126","출발시간","1915","ST-295","당산2동_025_1","ST-1968","영등포동_016_1","1","5","839"
"20251126","출발시간","0735","ST-2057","가양1동_010_1","ST-1338","방화1동_048_1","1","10","1323"
"20251126","출발시간","1835","ST-891","잠실6동_001_7","ST-553","잠실3동_034_1","1","11","1460"
"20251126","출발시간","1705","ST-2037","가양1동_014_2","ST-1709","가양1동_016_4","1","9","1674"
"20251126","출발시간","0535","ST-662","신도림동_069_1","ST-1964","신도림동_030_1","1","195","1110"
"20251126","출발시간","1620","ST-1964","신도림동_030_1","ST-662","신도림동_069_1","1","6","1054"
"20251126","출발시간","1055","ST-2732","천호2동_019_1","ST-3209","천호2동_005_1","1","5","439"
"20251126","출발시간","1330","ST-3209","천호2동_005_1","ST-492","암사2동_002_1","1","8","1065"
"20251126","출발시간","1555","ST-1677","당산1동_020_1","ST-413","당산1동_014_1","1","7","767"
"20251126","출발시간","0710","ST-1210","길음1동_057_1","ST-2273","제기동_048_1","1","6","3550"
"20251126","출발시간","1345","ST-332","용산2가동_010_4","ST-2172","남영동_001_1","1","3","861"
"20251126","출발시간","2155","ST-1727","방화1동_052_1","ST-1645","공항동_030_1","1","10","1620"
"20251126","출발시간","1045","ST-2833","석촌동_015_1","ST-891","잠실6동_001_7","1","8","945"
"20251126","출발시간","1750","ST-2332","금호4가동_019_1","ST-244","왕십리도선동_039_1","1","29","6537"
"20251126","출발시간","1605","ST-2233","돈암1동_015_1","ST-2235","정릉1동_019_1","1","8","939"
"20251126","출발시간","1240","ST-292","양평1동_013_1","ST-1320","양평1동_028_1","1","4","880"
