"기준_날짜","집계_기준","기준_시간대","시작_대여소_ID","시작_대여소명","종료_대여소_ID","종료_대여소명","전체_건수","전체_이용_분","전체_이용_거리"
"20250217","출발시간","1920","ST-1042","상일1동_002_1","ST-1840","고덕1동_013_1","1","8","1753"
"20250217","출발시간","0735","ST-1011","신월1동_013_1","ST-1511","등촌3동_003_1","1","14","2830"
"20250217","출발시간","0935","ST-664","신도림동_050_1","ST-2563","문래동_060_1","1","6","679"
"20250217","출발시간","1445","ST-717","중앙동_028_1","ST-976","신림동_027_2","1","9","1952"
"20250217","출발시간","1300","ST-255","구의3동_001_4","ST-1722","구의2동_048_1","1","20","1490"
"20250217","출발시간","1115","ST-2321","화양동_040_1","ST-97","화양동_002_1","1","21","640"
"20250217","출발시간","1615","ST-2205","남가좌1동_015_1","ST-2205","남가좌1동_015_1","1","87","3650"
"20250217","출발시간","1440","ST-3289","하계1동_033_1","ST-1474","공릉1동_031_1","1","12","2256"
"20250217","출발시간","1520","ST-1848","성내1동_008_1","ST-541","풍납2동_024_1","1","57","1488"
"20250217","출발시간","0735","ST-3209","천호2동_005_1","ST-492","암사2동_002_1","1","8","1140"
"20250217","출발시간","0815","ST-1938","가산동_003_4","ST-2642","독산1동_046_1","1","10","1707"
"20250217","출발시간","1120","ST-53","여의동_032_2","ST-2465","구로5동_038_1","1","27","4280"
"20250217","출발시간","0840","ST-3110","중계2,3동_030_1","ST-2729","중계1동_025_4","1","3","460"
"20250217","출발시간","1905","ST-2723","도봉2동_001_3","ST-2914","상계1동_058_1","1","9","1562"
"20250217","출발시간","0915","ST-881","양재1동_064_1","ST-2562","양재1동_031_1","1","10","1191"
"20250217","출발시간","0805","ST-1834","천호3동_021_1","ST-3248","둔촌2동_004_1","1","13","990"
"20250217","출발시간","0920","ST-1000","신정7동_001_1","ST-621","가산동_006_1","1","22","4074"
"20250217","출발시간","1640","ST-2035","가양1동_016_5","ST-2050","공항동_060_1","1","7","825"
"20250217","출발시간","1715","ST-662","신도림동_069_1","ST-662","신도림동_069_1","1","26","2787"
