시작_대여소_ID,시작_대여소명,시간_시,전체_건수,기온,강수량,풍속,습도
ST-10,서교동_044_1,0,1,13.3,0.0,1.1,49.0
ST-10,서교동_044_1,1,5,13.0,0.0,0.9,52.0
ST-10,서교동_044_1,2,8,12.6,0.0,1.7,53.0
ST-10,서교동_044_1,5,2,11.5,0.0,0.7,57.0
ST-10,서교동_044_1,7,2,11.1,0.0,1.9,60.0
ST-10,서교동_044_1,8,1,14.0,0.0,1.6,52.0
ST-10,서교동_044_1,9,2,16.7,0.0,2.0,42.0
ST-10,서교동_044_1,10,2,18.8,0.0,1.5,36.0
ST-10,서교동_044_1,11,8,21.2,0.0,1.7,28.0
ST-10,서교동_044_1,12,12,21.9,0.0,2.6,29.0
ST-10,서교동_044_1,13,6,23.0,0.0,2.9,27.0
ST-10,서교동_044_1,14,7,23.3,0.0,2.9,26.0
ST-10,서교동_044_1,15,8,24.2,0.0,3.2,25.0
ST-10,서교동_044_1,16,10,22.9,0.0,4.1,28.0
ST-10,서교동_044_1,17,4,21.9,0.0,4.2,28.0
ST-10,서교동_044_1,18,10,20.7,0.0,4.1,27.0
ST-10,서교동_044_1,19,12,18.3,0.0,4.0,32.0
ST-10,서교동_044_1,20,7,17.2,0.0,4.6,31.0
ST-10,서교동_044_1,21,10,16.8,0.0,3.4,32.0
ST-10,서교동_044_1,22,3,16.4,0.0,2.9,35.0
ST-1000,신정7동_001_1,1,1,13.0,0.0,0.9,52.0
ST-1000,신정7동_001_1,2,1,12.6,0.0,1.7,53.0
ST-1000,신정7동_001_1,5,1,11.5,0.0,0.7,57.0
ST-1000,신정7동_001_1,6,6,11.1,0.0,0.9,57.0
ST-1000,신정7동_001_1,7,23,11.1,0.0,1.9,60.0
ST-1000,신정7동_001_1,8,20,14.0,0.0,1.6,52.0
ST-1000,신정7동_001_1,9,6,16.7,0.0,2.0,42.0
ST-1000,신정7동_001_1,10,6,18.8,0.0,1.5,36.0
ST-1000,신정7동_001_1,11,6,21.2,0.0,1.7,28.0
ST-1000,신정7동_001_1,12,6,21.9,0.0,2.6,29.0
ST-1000,신정7동_001_1,13,9,23.0,0.0,2.9,27.0
ST-1000,신정7동_001_1,14,4,23.3,0.0,2.9,26.0
ST-1000,신정7동_001_1,15,1,24.2,0.0,3.2,25.0
ST-1000,신정7동_001_1,16,7,22.9,0.0,4.1,28.0
ST-1000,신정7동_001_1,17,9,21.9,0.0,4.2,28.0
ST-1000,신정7동_001_1,18,6,20.7,0.0,4.1,27.0
ST-1000,신정7동_001_1,19,7,18.3,0.0,4.0,32.0
ST-1000,신정7동_001_1,20,3,17.2,0.0,4.6,31.0
ST-1000,신정7동_001_1,21,3,16.8,0.0,3.4,32.0
ST-1000,신정7동_001_1,22,7,16.4,0.0,2.9,35.0
ST-1002,목1동_006_1,0,6,13.3,0.0,1.1,49.0
ST-1002,목1동_006_1,5,3,11.5,0.0,0.7,57.0
ST-1002,목1동_006_1,6,3,11.1,0.0,0.9,57.0
ST-1002,목1동_006_1,7,15,11.1,0.0,1.9,60.0
ST-1002,목1동_006_1,8,12,14.0,0.0,1.6,52.0
ST-1002,목1동_006_1,9,11,16.7,0.0,2.0,42.0
ST-1002,목1동_006_1,10,9,18.8,0.0,1.5,36.0
ST-1002,목1동_006_1,11,4,21.2,0.0,1.7,28.0
ST-1002,목1동_006_1,12,12,21.9,0.0,2.6,29.0
ST-1002,목1동_006_1,13,10,23.0,0.0,2.9,27.0
ST-1002,목1동_006_1,14,17,23.3,0.0,2.9,26.0
ST-1002,목1동_006_1,15,12,24.2,0.0,3.2,25.0
ST-1002,목1동_006_1,16,13,22.9,0.0,4.1,28.0
ST-1002,목1동_006_1,17,13,21.9,0.0,4.2,28.0
ST-1002,목1동_006_1,18,43,20.7,0.0,4.1,27.0
ST-1002,목1동_006_1,19,28,18.3,0.0,4.0,32.0
ST-1002,목1동_006_1,20,15,17.2,0.0,4.6,31.0
ST-1002,목1동_006_1,21,6,16.8,0.0,3.4,32.0
ST-1002,목1동_006_1,22,10,16.4,0.0,2.9,35.0
ST-1002,목1동_006_1,23,2,16.1,0.0,3.6,36.0
ST-1004,신정3동_066_1,5,2,11.5,0.0,0.7,57.0
ST-1004,신정3동_066_1,6,1,11.1,0.0,0.9,57.0
ST-1004,신정3동_066_1,7,19,11.1,0.0,1.9,60.0
ST-1004,신정3동_066_1,8,9,14.0,0.0,1.6,52.0
ST-1004,신정3동_066_1,9,7,16.7,0.0,2.0,42.0
ST-1004,신정3동_066_1,10,2,18.8,0.0,1.5,36.0
ST-1004,신정3동_066_1,11,6,21.2,0.0,1.7,28.0
ST-1004,신정3동_066_1,12,2,21.9,0.0,2.6,29.0
ST-1004,신정3동_066_1,13,2,23.0,0.0,2.9,27.0
ST-1004,신정3동_066_1,15,3,24.2,0.0,3.2,25.0
ST-1004,신정3동_066_1,16,6,22.9,0.0,4.1,28.0
ST-1004,신정3동_066_1,17,3,21.9,0.0,4.2,28.0
ST-1004,신정3동_066_1,20,2,17.2,0.0,4.6,31.0
ST-1004,신정3동_066_1,22,2,16.4,0.0,2.9,35.0
ST-1005,신정1동_007_1,1,2,13.0,0.0,0.9,52.0
ST-1005,신정1동_007_1,2,6,12.6,0.0,1.7,53.0
ST-1005,신정1동_007_1,6,4,11.1,0.0,0.9,57.0
ST-1005,신정1동_007_1,7,30,11.1,0.0,1.9,60.0
ST-1005,신정1동_007_1,8,43,14.0,0.0,1.6,52.0
ST-1005,신정1동_007_1,9,16,16.7,0.0,2.0,42.0
ST-1005,신정1동_007_1,10,16,18.8,0.0,1.5,36.0
ST-1005,신정1동_007_1,11,17,21.2,0.0,1.7,28.0
ST-1005,신정1동_007_1,12,9,21.9,0.0,2.6,29.0
ST-1005,신정1동_007_1,13,16,23.0,0.0,2.9,27.0
ST-1005,신정1동_007_1,14,13,23.3,0.0,2.9,26.0
ST-1005,신정1동_007_1,15,9,24.2,0.0,3.2,25.0
ST-1005,신정1동_007_1,16,13,22.9,0.0,4.1,28.0
ST-1005,신정1동_007_1,17,17,21.9,0.0,4.2,28.0
ST-1005,신정1동_007_1,18,21,20.7,0.0,4.1,27.0
ST-1005,신정1동_007_1,19,14,18.3,0.0,4.0,32.0
ST-1005,신정1동_007_1,20,21,17.2,0.0,4.6,31.0
ST-1005,신정1동_007_1,21,9,16.8,0.0,3.4,32.0
ST-1005,신정1동_007_1,22,7,16.4,0.0,2.9,35.0
ST-1005,신정1동_007_1,23,3,16.1,0.0,3.6,36.0
ST-1006,목5동_005_1,5,2,11.5,0.0,0.7,57.0
ST-1006,목5동_005_1,6,4,11.1,0.0,0.9,57.0
ST-1006,목5동_005_1,7,35,11.1,0.0,1.9,60.0
ST-1006,목5동_005_1,8,37,14.0,0.0,1.6,52.0
ST-1006,목5동_005_1,9,14,16.7,0.0,2.0,42.0
ST-1006,목5동_005_1,10,17,18.8,0.0,1.5,36.0
ST-1006,목5동_005_1,11,13,21.2,0.0,1.7,28.0
ST-1006,목5동_005_1,12,8,21.9,0.0,2.6,29.0
ST-1006,목5동_005_1,13,16,23.0,0.0,2.9,27.0
ST-1006,목5동_005_1,14,6,23.3,0.0,2.9,26.0
ST-1006,목5동_005_1,15,8,24.2,0.0,3.2,25.0
ST-1006,목5동_005_1,16,3,22.9,0.0,4.1,28.0
ST-1006,목5동_005_1,17,14,21.9,0.0,4.2,28.0
ST-1006,목5동_005_1,18,14,20.7,0.0,4.1,27.0
ST-1006,목5동_005_1,19,12,18.3,0.0,4.0,32.0
ST-1006,목5동_005_1,20,5,17.2,0.0,4.6,31.0
ST-1006,목5동_005_1,21,10,16.8,0.0,3.4,32.0
ST-1006,목5동_005_1,22,12,16.4,0.0,2.9,35.0
ST-1006,목5동_005_1,23,8,16.1,0.0,3.6,36.0
ST-1007,신월7동_013_1,0,1,13.3,0.0,1.1,49.0
ST-1007,신월7동_013_1,1,3,13.0,0.0,0.9,52.0
ST-1007,신월7동_013_1,4,1,12.0,0.0,1.3,56.0
ST-1007,신월7동_013_1,5,3,11.5,0.0,0.7,57.0
ST-1007,신월7동_013_1,6,4,11.1,0.0,0.9,57.0
ST-1007,신월7동_013_1,7,17,11.1,0.0,1.9,60.0
ST-1007,신월7동_013_1,8,16,14.0,0.0,1.6,52.0
ST-1007,신월7동_013_1,9,5,16.7,0.0,2.0,42.0
ST-1007,신월7동_013_1,10,3,18.8,0.0,1.5,36.0
ST-1007,신월7동_013_1,11,1,21.2,0.0,1.7,28.0
ST-1007,신월7동_013_1,12,2,21.9,0.0,2.6,29.0
ST-1007,신월7동_013_1,13,3,23.0,0.0,2.9,27.0
ST-1007,신월7동_013_1,14,4,23.3,0.0,2.9,26.0
ST-1007,신월7동_013_1,15,3,24.2,0.0,3.2,25.0
ST-1007,신월7동_013_1,17,6,21.9,0.0,4.2,28.0
ST-1007,신월7동_013_1,18,2,20.7,0.0,4.1,27.0
ST-1007,신월7동_013_1,19,2,18.3,0.0,4.0,32.0
ST-1007,신월7동_013_1,20,2,17.2,0.0,4.6,31.0
ST-1007,신월7동_013_1,21,5,16.8,0.0,3.4,32.0
ST-1007,신월7동_013_1,22,4,16.4,0.0,2.9,35.0
ST-1007,신월7동_013_1,23,3,16.1,0.0,3.6,36.0
ST-1008,신정3동_013_1,2,2,12.6,0.0,1.7,53.0
ST-1008,신정3동_013_1,7,2,11.1,0.0,1.9,60.0
ST-1008,신정3동_013_1,8,5,14.0,0.0,1.6,52.0
ST-1008,신정3동_013_1,9,3,16.7,0.0,2.0,42.0
ST-1008,신정3동_013_1,10,5,18.8,0.0,1.5,36.0
ST-1008,신정3동_013_1,11,2,21.2,0.0,1.7,28.0
ST-1008,신정3동_013_1,12,3,21.9,0.0,2.6,29.0
ST-1008,신정3동_013_1,14,2,23.3,0.0,2.9,26.0
ST-1008,신정3동_013_1,17,4,21.9,0.0,4.2,28.0
ST-1008,신정3동_013_1,18,4,20.7,0.0,4.1,27.0
ST-1008,신정3동_013_1,19,2,18.3,0.0,4.0,32.0
ST-1008,신정3동_013_1,20,1,17.2,0.0,4.6,31.0
ST-1008,신정3동_013_1,21,1,16.8,0.0,3.4,32.0
ST-1008,신정3동_013_1,22,2,16.4,0.0,2.9,35.0
ST-1008,신정3동_013_1,23,2,16.1,0.0,3.6,36.0
ST-1010,신월3동_007_1,0,4,13.3,0.0,1.1,49.0
ST-1010,신월3동_007_1,5,1,11.5,0.0,0.7,57.0
ST-1010,신월3동_007_1,6,3,11.1,0.0,0.9,57.0
ST-1010,신월3동_007_1,7,4,11.1,0.0,1.9,60.0
ST-1010,신월3동_007_1,8,10,14.0,0.0,1.6,52.0
ST-1010,신월3동_007_1,9,2,16.7,0.0,2.0,42.0
ST-1010,신월3동_007_1,10,2,18.8,0.0,1.5,36.0
ST-1010,신월3동_007_1,11,5,21.2,0.0,1.7,28.0
ST-1010,신월3동_007_1,12,5,21.9,0.0,2.6,29.0
ST-1010,신월3동_007_1,13,5,23.0,0.0,2.9,27.0
ST-1010,신월3동_007_1,14,3,23.3,0.0,2.9,26.0
ST-1010,신월3동_007_1,15,24,24.2,0.0,3.2,25.0
ST-1010,신월3동_007_1,16,2,22.9,0.0,4.1,28.0
ST-1010,신월3동_007_1,17,3,21.9,0.0,4.2,28.0
ST-1010,신월3동_007_1,18,7,20.7,0.0,4.1,27.0
ST-1010,신월3동_007_1,19,2,18.3,0.0,4.0,32.0
ST-1010,신월3동_007_1,22,2,16.4,0.0,2.9,35.0
ST-1011,신월1동_013_1,0,2,13.3,0.0,1.1,49.0
ST-1011,신월1동_013_1,1,1,13.0,0.0,0.9,52.0
ST-1011,신월1동_013_1,2,2,12.6,0.0,1.7,53.0
ST-1011,신월1동_013_1,3,3,12.0,0.0,0.6,55.0
ST-1011,신월1동_013_1,6,2,11.1,0.0,0.9,57.0
ST-1011,신월1동_013_1,7,11,11.1,0.0,1.9,60.0
ST-1011,신월1동_013_1,8,14,14.0,0.0,1.6,52.0
ST-1011,신월1동_013_1,9,3,16.7,0.0,2.0,42.0
ST-1011,신월1동_013_1,10,4,18.8,0.0,1.5,36.0
ST-1011,신월1동_013_1,11,4,21.2,0.0,1.7,28.0
ST-1011,신월1동_013_1,12,3,21.9,0.0,2.6,29.0
ST-1011,신월1동_013_1,13,2,23.0,0.0,2.9,27.0
ST-1011,신월1동_013_1,14,3,23.3,0.0,2.9,26.0
ST-1011,신월1동_013_1,15,4,24.2,0.0,3.2,25.0
ST-1011,신월1동_013_1,17,3,21.9,0.0,4.2,28.0
ST-1011,신월1동_013_1,18,7,20.7,0.0,4.1,27.0
ST-1011,신월1동_013_1,19,3,18.3,0.0,4.0,32.0
ST-1011,신월1동_013_1,20,18,17.2,0.0,4.6,31.0
ST-1011,신월1동_013_1,21,3,16.8,0.0,3.4,32.0
ST-1011,신월1동_013_1,23,2,16.1,0.0,3.6,36.0
ST-1012,신월3동_001_1,3,2,12.0,0.0,0.6,55.0
ST-1012,신월3동_001_1,4,2,12.0,0.0,1.3,56.0
ST-1012,신월3동_001_1,7,4,11.1,0.0,1.9,60.0
ST-1012,신월3동_001_1,8,3,14.0,0.0,1.6,52.0
ST-1012,신월3동_001_1,9,4,16.7,0.0,2.0,42.0
ST-1012,신월3동_001_1,10,5,18.8,0.0,1.5,36.0
ST-1012,신월3동_001_1,11,2,21.2,0.0,1.7,28.0
ST-1012,신월3동_001_1,12,1,21.9,0.0,2.6,29.0
ST-1012,신월3동_001_1,13,2,23.0,0.0,2.9,27.0
ST-1012,신월3동_001_1,14,5,23.3,0.0,2.9,26.0
ST-1012,신월3동_001_1,15,2,24.2,0.0,3.2,25.0
ST-1012,신월3동_001_1,16,2,22.9,0.0,4.1,28.0
ST-1012,신월3동_001_1,18,3,20.7,0.0,4.1,27.0
ST-1012,신월3동_001_1,19,7,18.3,0.0,4.0,32.0
ST-1012,신월3동_001_1,20,5,17.2,0.0,4.6,31.0
ST-1012,신월3동_001_1,21,1,16.8,0.0,3.4,32.0
ST-1013,목3동_027_1,0,3,13.3,0.0,1.1,49.0
ST-1013,목3동_027_1,1,3,13.0,0.0,0.9,52.0
ST-1013,목3동_027_1,5,1,11.5,0.0,0.7,57.0
ST-1013,목3동_027_1,6,3,11.1,0.0,0.9,57.0
ST-1013,목3동_027_1,7,1,11.1,0.0,1.9,60.0
ST-1013,목3동_027_1,8,11,14.0,0.0,1.6,52.0
ST-1013,목3동_027_1,9,4,16.7,0.0,2.0,42.0
ST-1013,목3동_027_1,10,2,18.8,0.0,1.5,36.0
ST-1013,목3동_027_1,11,7,21.2,0.0,1.7,28.0
ST-1013,목3동_027_1,12,9,21.9,0.0,2.6,29.0
ST-1013,목3동_027_1,13,7,23.0,0.0,2.9,27.0
ST-1013,목3동_027_1,14,5,23.3,0.0,2.9,26.0
ST-1013,목3동_027_1,15,4,24.2,0.0,3.2,25.0
ST-1013,목3동_027_1,16,1,22.9,0.0,4.1,28.0
ST-1013,목3동_027_1,17,4,21.9,0.0,4.2,28.0
ST-1013,목3동_027_1,18,1,20.7,0.0,4.1,27.0
ST-1013,목3동_027_1,19,4,18.3,0.0,4.0,32.0
ST-1013,목3동_027_1,20,5,17.2,0.0,4.6,31.0
ST-1013,목3동_027_1,21,9,16.8,0.0,3.4,32.0
ST-1013,목3동_027_1,22,9,16.4,0.0,2.9,35.0
ST-1013,목3동_027_1,23,5,16.1,0.0,3.6,36.0
ST-1014,신정3동_091_1,1,4,13.0,0.0,0.9,52.0
ST-1014,신정3동_091_1,4,1,12.0,0.0,1.3,56.0
ST-1014,신정3동_091_1,5,1,11.5,0.0,0.7,57.0
ST-1014,신정3동_091_1,6,1,11.1,0.0,0.9,57.0
ST-1014,신정3동_091_1,7,6,11.1,0.0,1.9,60.0
ST-1014,신정3동_091_1,8,3,14.0,0.0,1.6,52.0
ST-1014,신정3동_091_1,9,19,16.7,0.0,2.0,42.0
ST-1014,신정3동_091_1,10,8,18.8,0.0,1.5,36.0
ST-1014,신정3동_091_1,11,5,21.2,0.0,1.7,28.0
ST-1014,신정3동_091_1,13,2,23.0,0.0,2.9,27.0
ST-1014,신정3동_091_1,15,3,24.2,0.0,3.2,25.0
ST-1014,신정3동_091_1,16,7,22.9,0.0,4.1,28.0
ST-1014,신정3동_091_1,17,10,21.9,0.0,4.2,28.0
ST-1014,신정3동_091_1,19,2,18.3,0.0,4.0,32.0
ST-1014,신정3동_091_1,22,4,16.4,0.0,2.9,35.0
ST-1015,목5동_002_1,5,1,11.5,0.0,0.7,57.0
ST-1015,목5동_002_1,6,10,11.1,0.0,0.9,57.0
ST-1015,목5동_002_1,7,25,11.1,0.0,1.9,60.0
ST-1015,목5동_002_1,8,38,14.0,0.0,1.6,52.0
ST-1015,목5동_002_1,9,5,16.7,0.0,2.0,42.0
ST-1015,목5동_002_1,10,2,18.8,0.0,1.5,36.0
ST-1015,목5동_002_1,11,17,21.2,0.0,1.7,28.0
ST-1015,목5동_002_1,12,11,21.9,0.0,2.6,29.0
ST-1015,목5동_002_1,13,10,23.0,0.0,2.9,27.0
ST-1015,목5동_002_1,14,9,23.3,0.0,2.9,26.0
ST-1015,목5동_002_1,15,4,24.2,0.0,3.2,25.0
ST-1015,목5동_002_1,16,8,22.9,0.0,4.1,28.0
ST-1015,목5동_002_1,17,19,21.9,0.0,4.2,28.0
ST-1015,목5동_002_1,18,64,20.7,0.0,4.1,27.0
ST-1015,목5동_002_1,19,28,18.3,0.0,4.0,32.0
ST-1015,목5동_002_1,20,18,17.2,0.0,4.6,31.0
ST-1015,목5동_002_1,21,9,16.8,0.0,3.4,32.0
ST-1015,목5동_002_1,22,4,16.4,0.0,2.9,35.0
ST-1015,목5동_002_1,23,4,16.1,0.0,3.6,36.0
ST-1016,신월4동_001_1,3,2,12.0,0.0,0.6,55.0
ST-1016,신월4동_001_1,6,4,11.1,0.0,0.9,57.0
ST-1016,신월4동_001_1,7,3,11.1,0.0,1.9,60.0
ST-1016,신월4동_001_1,8,5,14.0,0.0,1.6,52.0
ST-1016,신월4동_001_1,9,2,16.7,0.0,2.0,42.0
ST-1016,신월4동_001_1,10,2,18.8,0.0,1.5,36.0
ST-1016,신월4동_001_1,12,4,21.9,0.0,2.6,29.0
ST-1016,신월4동_001_1,13,1,23.0,0.0,2.9,27.0
ST-1016,신월4동_001_1,14,2,23.3,0.0,2.9,26.0
ST-1016,신월4동_001_1,15,1,24.2,0.0,3.2,25.0
ST-1016,신월4동_001_1,18,1,20.7,0.0,4.1,27.0
ST-1016,신월4동_001_1,19,3,18.3,0.0,4.0,32.0
ST-1017,목5동_008_1,0,1,13.3,0.0,1.1,49.0
ST-1017,목5동_008_1,1,1,13.0,0.0,0.9,52.0
ST-1017,목5동_008_1,7,3,11.1,0.0,1.9,60.0
ST-1017,목5동_008_1,8,9,14.0,0.0,1.6,52.0
ST-1017,목5동_008_1,9,7,16.7,0.0,2.0,42.0
ST-1017,목5동_008_1,10,8,18.8,0.0,1.5,36.0
ST-1017,목5동_008_1,11,3,21.2,0.0,1.7,28.0
ST-1017,목5동_008_1,12,6,21.9,0.0,2.6,29.0
ST-1017,목5동_008_1,13,4,23.0,0.0,2.9,27.0
ST-1017,목5동_008_1,14,11,23.3,0.0,2.9,26.0
ST-1017,목5동_008_1,15,13,24.2,0.0,3.2,25.0
ST-1017,목5동_008_1,16,23,22.9,0.0,4.1,28.0
ST-1017,목5동_008_1,17,23,21.9,0.0,4.2,28.0
ST-1017,목5동_008_1,18,20,20.7,0.0,4.1,27.0
ST-1017,목5동_008_1,19,21,18.3,0.0,4.0,32.0
ST-1017,목5동_008_1,20,20,17.2,0.0,4.6,31.0
ST-1017,목5동_008_1,21,13,16.8,0.0,3.4,32.0
ST-1017,목5동_008_1,22,22,16.4,0.0,2.9,35.0
ST-1017,목5동_008_1,23,6,16.1,0.0,3.6,36.0
ST-1018,목5동_051_1,1,4,13.0,0.0,0.9,52.0
ST-1018,목5동_051_1,2,2,12.6,0.0,1.7,53.0
ST-1018,목5동_051_1,3,2,12.0,0.0,0.6,55.0
ST-1018,목5동_051_1,6,5,11.1,0.0,0.9,57.0
ST-1018,목5동_051_1,7,14,11.1,0.0,1.9,60.0
ST-1018,목5동_051_1,8,24,14.0,0.0,1.6,52.0
ST-1018,목5동_051_1,9,10,16.7,0.0,2.0,42.0
ST-1018,목5동_051_1,10,15,18.8,0.0,1.5,36.0
ST-1018,목5동_051_1,11,5,21.2,0.0,1.7,28.0
ST-1018,목5동_051_1,12,11,21.9,0.0,2.6,29.0
ST-1018,목5동_051_1,13,12,23.0,0.0,2.9,27.0
ST-1018,목5동_051_1,14,10,23.3,0.0,2.9,26.0
ST-1018,목5동_051_1,15,11,24.2,0.0,3.2,25.0
ST-1018,목5동_051_1,16,18,22.9,0.0,4.1,28.0
ST-1018,목5동_051_1,17,17,21.9,0.0,4.2,28.0
ST-1018,목5동_051_1,18,13,20.7,0.0,4.1,27.0
ST-1018,목5동_051_1,19,19,18.3,0.0,4.0,32.0
ST-1018,목5동_051_1,20,15,17.2,0.0,4.6,31.0
ST-1018,목5동_051_1,21,28,16.8,0.0,3.4,32.0
ST-1018,목5동_051_1,22,14,16.4,0.0,2.9,35.0
ST-1018,목5동_051_1,23,9,16.1,0.0,3.6,36.0
ST-1019,목1동_003_1,6,2,11.1,0.0,0.9,57.0
ST-1019,목1동_003_1,12,1,21.9,0.0,2.6,29.0
ST-1019,목1동_003_1,13,3,23.0,0.0,2.9,27.0
ST-1019,목1동_003_1,15,3,24.2,0.0,3.2,25.0
ST-1019,목1동_003_1,16,1,22.9,0.0,4.1,28.0
ST-1019,목1동_003_1,17,6,21.9,0.0,4.2,28.0
ST-1019,목1동_003_1,18,4,20.7,0.0,4.1,27.0
ST-1019,목1동_003_1,20,1,17.2,0.0,4.6,31.0
ST-1019,목1동_003_1,21,2,16.8,0.0,3.4,32.0
ST-1019,목1동_003_1,22,1,16.4,0.0,2.9,35.0
ST-102,자양1동_036_1,0,2,13.3,0.0,1.1,49.0
ST-102,자양1동_036_1,1,5,13.0,0.0,0.9,52.0
ST-102,자양1동_036_1,2,1,12.6,0.0,1.7,53.0
ST-102,자양1동_036_1,7,3,11.1,0.0,1.9,60.0
ST-102,자양1동_036_1,8,7,14.0,0.0,1.6,52.0
ST-102,자양1동_036_1,9,1,16.7,0.0,2.0,42.0
ST-102,자양1동_036_1,10,5,18.8,0.0,1.5,36.0
ST-102,자양1동_036_1,11,2,21.2,0.0,1.7,28.0
ST-102,자양1동_036_1,12,5,21.9,0.0,2.6,29.0
ST-102,자양1동_036_1,13,5,23.0,0.0,2.9,27.0
ST-102,자양1동_036_1,14,6,23.3,0.0,2.9,26.0
ST-102,자양1동_036_1,15,7,24.2,0.0,3.2,25.0
ST-102,자양1동_036_1,16,10,22.9,0.0,4.1,28.0
ST-102,자양1동_036_1,17,16,21.9,0.0,4.2,28.0
ST-102,자양1동_036_1,18,25,20.7,0.0,4.1,27.0
ST-102,자양1동_036_1,19,17,18.3,0.0,4.0,32.0
ST-102,자양1동_036_1,20,8,17.2,0.0,4.6,31.0
ST-102,자양1동_036_1,21,9,16.8,0.0,3.4,32.0
ST-102,자양1동_036_1,22,8,16.4,0.0,2.9,35.0
ST-102,자양1동_036_1,23,8,16.1,0.0,3.6,36.0
ST-1023,진관동_001_1,20,2,17.2,0.0,4.6,31.0
ST-1024,진관동_001_2,2,2,12.6,0.0,1.7,53.0
ST-1024,진관동_001_2,6,2,11.1,0.0,0.9,57.0
ST-1024,진관동_001_2,9,2,16.7,0.0,2.0,42.0
ST-1024,진관동_001_2,12,2,21.9,0.0,2.6,29.0
ST-1024,진관동_001_2,13,1,23.0,0.0,2.9,27.0
ST-1024,진관동_001_2,14,1,23.3,0.0,2.9,26.0
ST-1024,진관동_001_2,17,1,21.9,0.0,4.2,28.0
ST-1024,진관동_001_2,18,1,20.7,0.0,4.1,27.0
ST-1024,진관동_001_2,21,1,16.8,0.0,3.4,32.0
ST-1024,진관동_001_2,22,1,16.4,0.0,2.9,35.0
ST-1025,응암1동_006_1,1,2,13.0,0.0,0.9,52.0
ST-1025,응암1동_006_1,5,2,11.5,0.0,0.7,57.0
ST-1025,응암1동_006_1,6,2,11.1,0.0,0.9,57.0
ST-1025,응암1동_006_1,8,7,14.0,0.0,1.6,52.0
ST-1025,응암1동_006_1,9,1,16.7,0.0,2.0,42.0
ST-1025,응암1동_006_1,10,2,18.8,0.0,1.5,36.0
ST-1025,응암1동_006_1,12,3,21.9,0.0,2.6,29.0
ST-1025,응암1동_006_1,13,3,23.0,0.0,2.9,27.0
ST-1025,응암1동_006_1,14,6,23.3,0.0,2.9,26.0
ST-1025,응암1동_006_1,15,5,24.2,0.0,3.2,25.0
ST-1025,응암1동_006_1,16,4,22.9,0.0,4.1,28.0
ST-1025,응암1동_006_1,17,6,21.9,0.0,4.2,28.0
ST-1025,응암1동_006_1,18,6,20.7,0.0,4.1,27.0
ST-1025,응암1동_006_1,19,3,18.3,0.0,4.0,32.0
ST-1025,응암1동_006_1,21,2,16.8,0.0,3.4,32.0
ST-1025,응암1동_006_1,22,4,16.4,0.0,2.9,35.0
ST-1025,응암1동_006_1,23,2,16.1,0.0,3.6,36.0
ST-1027,진관동_006_1,6,4,11.1,0.0,0.9,57.0
ST-1027,진관동_006_1,8,2,14.0,0.0,1.6,52.0
ST-1027,진관동_006_1,12,4,21.9,0.0,2.6,29.0
ST-1027,진관동_006_1,13,4,23.0,0.0,2.9,27.0
ST-1027,진관동_006_1,16,3,22.9,0.0,4.1,28.0
ST-1027,진관동_006_1,17,5,21.9,0.0,4.2,28.0
ST-1027,진관동_006_1,18,2,20.7,0.0,4.1,27.0
ST-1027,진관동_006_1,20,2,17.2,0.0,4.6,31.0
ST-1027,진관동_006_1,21,6,16.8,0.0,3.4,32.0
ST-1027,진관동_006_1,22,6,16.4,0.0,2.9,35.0
ST-1028,진관동_003_1,0,2,13.3,0.0,1.1,49.0
ST-1028,진관동_003_1,6,4,11.1,0.0,0.9,57.0
ST-1028,진관동_003_1,7,11,11.1,0.0,1.9,60.0
ST-1028,진관동_003_1,8,2,14.0,0.0,1.6,52.0
ST-1028,진관동_003_1,9,1,16.7,0.0,2.0,42.0
ST-1028,진관동_003_1,10,2,18.8,0.0,1.5,36.0
ST-1028,진관동_003_1,11,4,21.2,0.0,1.7,28.0
ST-1028,진관동_003_1,12,2,21.9,0.0,2.6,29.0
ST-1028,진관동_003_1,13,2,23.0,0.0,2.9,27.0
ST-1028,진관동_003_1,15,2,24.2,0.0,3.2,25.0
ST-1028,진관동_003_1,17,2,21.9,0.0,4.2,28.0
ST-1028,진관동_003_1,18,2,20.7,0.0,4.1,27.0
ST-1028,진관동_003_1,20,1,17.2,0.0,4.6,31.0
ST-1028,진관동_003_1,21,1,16.8,0.0,3.4,32.0
ST-1029,녹번동_029_1,1,2,13.0,0.0,0.9,52.0
ST-1029,녹번동_029_1,5,2,11.5,0.0,0.7,57.0
ST-1029,녹번동_029_1,7,8,11.1,0.0,1.9,60.0
ST-1029,녹번동_029_1,8,10,14.0,0.0,1.6,52.0
ST-1029,녹번동_029_1,9,20,16.7,0.0,2.0,42.0
ST-1029,녹번동_029_1,10,2,18.8,0.0,1.5,36.0
ST-1029,녹번동_029_1,11,8,21.2,0.0,1.7,28.0
ST-1029,녹번동_029_1,12,6,21.9,0.0,2.6,29.0
ST-1029,녹번동_029_1,13,13,23.0,0.0,2.9,27.0
ST-1029,녹번동_029_1,14,8,23.3,0.0,2.9,26.0
ST-1029,녹번동_029_1,15,2,24.2,0.0,3.2,25.0
ST-1029,녹번동_029_1,16,13,22.9,0.0,4.1,28.0
ST-1029,녹번동_029_1,17,10,21.9,0.0,4.2,28.0
ST-1029,녹번동_029_1,18,8,20.7,0.0,4.1,27.0
