"기준_날짜","집계_기준","기준_시간대","시작_대여소_ID","시작_대여소명","종료_대여소_ID","종료_대여소명","전체_건수","전체_이용_분","전체_이용_거리"
"20241218","출발시간","2115","ST-3265","송정동_004_2","ST-445","군자동_032_2","1","10","1835"
"20241218","출발시간","1845","ST-3225","구로1동_001_1","ST-666","구로1동_028_1","2","7","1073"
"20241218","출발시간","0750","ST-870","개봉1동_043_3","ST-1753","구로3동_037_2","1","43","8241"
"20241218","출발시간","0815","ST-2321","화양동_040_1","ST-2407","구의3동_009_2","1","34","2756"
"20241218","출발시간","1040","ST-1429","화양동_008_1","ST-255","구의3동_001_4","1","13","1618"
"20241218","출발시간","1805","ST-2774","목5동_063_1","ST-1995","목1동_006_2","1","16","1557"
"20241218","출발시간","1750","ST-2097","창1동_041_1","ST-2112","방학2동_012_1","1","25","3062"
"20241218","출발시간","0740","ST-310","목4동_016_1","ST-3104","목1동_010_2","1","6","1047"
"20241218","출발시간","1045","ST-3302","도곡2동_029_1","ST-818","도곡1동_004_2","1","4","480"
"20241218","출발시간","1710","ST-2308","화양동_008_2","ST-102","자양1동_036_1","1","7","910"
"20241218","출발시간","1310","ST-910","월곡2동_015_1","ST-1458","종암동_008_1","1","6","400"
"20241218","출발시간","1530","ST-663","신도림동_008_1","X","","1","30","1542"
"20241218","출발시간","1810","ST-1719","오륜동_001_3","ST-492","암사2동_002_1","1","27","5767"
"20241218","출발시간","1355","ST-1173","압구정동_048_1","ST-1584","잠실6동_004_1","1","43","8316"
"20241218","출발시간","1630","ST-2099","쌍문3동_024_1","ST-1100","수유3동_016_1","1","9","973"
"20241218","출발시간","0825","ST-445","군자동_032_2","ST-2310","화양동_046_1","1","6","900"
"20241218","출발시간","2340","ST-1701","당산2동_057_1","ST-295","당산2동_025_1","1","5","720"
"20241218","출발시간","1915","ST-1473","중계본동_007_1","ST-868","상계1동_053_2","1","47","4349"
"20241218","출발시간","0540","ST-1837","길동_044_1","ST-1842","천호3동_001_1","1","8","1420"
"20241218","출발시간","0845","ST-1341","용문동_003_1","ST-1343","원효로2동_025_1","1","7","1213"
"20241218","출발시간","1710","ST-1004","신정3동_066_1","ST-3224","신정3동_010_2","1","7","1230"
"20241218","출발시간","0605","ST-1004","신정3동_066_1","ST-319","신월7동_015_1","1","3","762"
"20241218","출발시간","1910","ST-2085","중계2,3동_011_1","ST-3063","상계6,7동_060_2","1","9","919"
"20241218","출발시간","1815","ST-2639","시흥1동_042_1","ST-629","시흥1동_024_1","1","3","311"
"20241218","출발시간","1655","ST-294","당산2동_001_3","ST-1539","양평2동_029_1","1","3","590"
"20241218","출발시간","1050","ST-2177","한강로동_012_1","ST-328","남영동_004_1","1","17","3084"
"20241218","출발시간","0755","ST-750","반포3동_015_5","ST-329","서빙고동_015_5","1","17","2430"
"20241218","출발시간","1720","ST-703","신사동_042_1","ST-1546","조원동_019_1","1","5","698"
"20241218","출발시간","0850","ST-788","논현1동_006_2","ST-1576","논현1동_001_1","1","4","1192"
"20241218","출발시간","1045","ST-1125","상계6,7동_027_1","ST-1639","상계8동_030_1","1","9","2153"
"20241218","출발시간","1750","ST-2115","도봉2동_014_1","ST-1639","상계8동_030_1","1","18","2955"
"20241218","출발시간","2300","ST-1376","남영동_003_3","ST-946","청파동_019_1","1","15","1257"
"20241218","출발시간","0915","ST-1529","구로2동_001_1","ST-3225","구로1동_001_1","1","5","838"
"20241218","출발시간","1200","ST-1413","오금동_056_1","ST-1796","오금동_056_2","1","3","350"
"20241218","출발시간","0705","ST-1619","사직동_009_6","ST-2472","종로1,2,3,4가동_003_7","1","8","879"
"20241218","출발시간","1310","ST-2374","은천동_067_1","ST-2375","대학동_014_1","1","21","3337"
"20241218","출발시간","0210","ST-455","응암1동_023_1","ST-459","녹번동_043_1","1","4","949"
"20241218","출발시간","1635","ST-1995","목1동_006_2","ST-2398","신정6동_026_2","1","16","2100"
"20241218","출발시간","0735","ST-2396","신정6동_002_3","ST-2961","신정6동_028_1","1","8","1520"
"20241218","출발시간","1330","ST-2883","방화2동_046_1","ST-831","방화3동_020_1","1","6","990"
"20241218","출발시간","1540","ST-976","신림동_027_2","ST-2654","신대방2동_009_1","1","14","1555"
"20241218","출발시간","1745","ST-2550","가양3동_028_2","ST-3084","가양2동_002_1","2","14","2210"
"20241218","출발시간","1625","ST-772","양재2동_039_2","ST-771","양재1동_063_1","1","11","2394"
"20241218","출발시간","1015","ST-771","양재1동_063_1","ST-772","양재2동_039_2","1","10","2339"
"20241218","출발시간","1700","ST-3215","신월2동_006_1","ST-2011","신정6동_002_1","1","16","2850"
