"기준_날짜","집계_기준","기준_시간대","시작_대여소_ID","시작_대여소명","종료_대여소_ID","종료_대여소명","전체_건수","전체_이용_분","전체_이용_거리"
"20240917","출발시간","2210","ST-1351","등촌3동_001_1","ST-523","우장산동_082_1","1","15","1880"
"20240917","출발시간","0250","ST-316","신정3동_062_5","ST-318","신월2동_033_1","1","7","1150"
"20240917","출발시간","2145","ST-3087","상일1동_024_1","ST-2739","상일1동_057_1","1","9","691"
"20240917","출발시간","1100","ST-384","능동_002_5","ST-1663","자양1동_017_1","1","11","1643"
"20240917","출발시간","1525","ST-1224","구로3동_037_1","ST-936","구로3동_034_2","1","35","8018"
"20240917","출발시간","1850","ST-767","서초2동_040_2","ST-771","양재1동_063_1","1","17","3249"
"20240917","출발시간","1245","ST-1938","가산동_003_4","ST-637","독산1동_033_1","1","20","1590"
"20240917","출발시간","2110","ST-508","방화1동_002_1","ST-2031","가양1동_018_1","1","14","2277"
"20240917","출발시간","1220","ST-2932","시흥1동_003_3","ST-1940","독산1동_051_1","1","1","320"
"20240917","출발시간","0905","ST-282","양평1동_011_1","ST-2774","목5동_063_1","1","10","1920"
"20240917","출발시간","0705","ST-619","가산동_004_5","ST-623","가산동_004_7","1","3","1210"
"20240917","출발시간","1835","ST-262","장안2동_036_1","ST-2498","휘경1동_017_1","1","18","2786"
"20240917","출발시간","2315","ST-2871","가양1동_016_8","ST-1645","공항동_030_1","1","5","981"
"20240917","출발시간","1535","ST-1286","중계2,3동_015_1","ST-3174","하계1동_043_1","1","7","1093"
"20240917","출발시간","1645","ST-175","숭인1동_009_1","ST-369","왕십리도선동_050_1","1","12","782"
"20240917","출발시간","1755","ST-464","역촌동_032_1","ST-461","응암1동_023_2","1","6","873"
"20240917","출발시간","1550","ST-2905","망원1동_005_1","ST-968","성산2동_001_4","1","42","550"
"20240917","출발시간","2145","ST-366","옥수동_045_1","ST-2438","이촌1동_001_2","1","46","7210"
"20240917","출발시간","1705","ST-1435","을지로동_001_1","ST-1435","을지로동_001_1","1","13","1172"
"20240917","출발시간","0650","ST-2759","신정1동_005_2","ST-2012","신정6동_044_1","1","8","1184"
"20240917","출발시간","1240","ST-1686","암사2동_005_1","ST-492","암사2동_002_1","1","11","1705"
"20240917","출발시간","1230","ST-1990","영등포본동_020_2","ST-1700","영등포본동_012_1","1","4","670"
"20240917","출발시간","1925","ST-3104","목1동_010_2","ST-534","화곡4동_013_1","1","5","815"
"20240917","출발시간","1940","ST-976","신림동_027_2","ST-976","신림동_027_2","1","106","9652"
"20240917","출발시간","0650","ST-1455","안암동_013_1","ST-1454","보문동_014_1","1","",""
"20240917","출발시간","1855","ST-1197","왕십리도선동_024_1","ST-2507","용신동_053_1","1","6","2051"
"20240917","출발시간","1855","ST-1649","영등포동_025_1","ST-1649","영등포동_025_1","1","70","3912"
"20240917","출발시간","1155","ST-1251","가양1동_020_1","ST-2037","가양1동_014_2","1","4","643"
"20240917","출발시간","0155","ST-2747","둔촌2동_032_1","ST-1061","천호1동_023_1","1","17","2140"
"20240917","출발시간","1345","ST-519","가양3동_001_2","ST-2024","가양1동_027_2","1","10","1722"
"20240917","출발시간","2330","ST-3283","신길3동_026_2","ST-1990","영등포본동_020_2","1","6","1420"
"20240917","출발시간","2340","ST-2006","신정2동_003_1","ST-1228","개봉1동_055_1","1","15","2845"
"20240917","출발시간","2035","ST-296","여의동_004_1","ST-1701","당산2동_057_1","1","12","1700"
"20240917","출발시간","0920","ST-1674","역촌동_083_1","ST-2425","신사1동_053_1","1","3","356"
"20240917","출발시간","0005","ST-991","상암동_024_6","ST-2974","상암동_024_4","1","3","508"
"20240917","출발시간","0405","ST-553","잠실3동_034_1","ST-546","잠실본동_006_1","1","12","1700"
"20240917","출발시간","1545","ST-606","하계2동_003_1","ST-2718","중계2,3동_049_1","1","12","670"
"20240917","출발시간","0605","ST-2552","가양1동_027_4","ST-2552","가양1동_027_4","1","50","6487"
"20240917","출발시간","0820","ST-2013","신정7동_043_1","ST-2014","신정7동_001_2","2","11","1299"
"20240917","출발시간","1735","ST-2846","면목3,8동_026_1","ST-2283","상봉2동_036_1","1","8","1694"
"20240917","출발시간","2005","ST-17","홍은2동_035_1","ST-17","홍은2동_035_1","1","49","8832"
"20240917","출발시간","1735","ST-3172","방학1동_004_1","ST-2726","창4동_001_6","1","7","1867"
"20240917","출발시간","0650","ST-3223","오류2동_013_2","ST-1321","영등포동_053_1","1","73","7379"
"20240917","출발시간","0805","ST-1321","영등포동_053_1","ST-1545","노량진1동_001_1","1","58","3397"
"20240917","출발시간","1030","ST-3088","구로2동_001_4","ST-676","고척2동_016_1","1","66","2958"
"20240917","출발시간","2135","ST-2738","둔촌2동_026_1","ST-1061","천호1동_023_1","1","15","1856"
"20240917","출발시간","1540","ST-3083","서빙고동_018_1","ST-2184","이촌1동_035_1","1","7","1350"
"20240917","출발시간","1645","ST-849","면목3,8동_030_1","ST-912","면목본동_062_1","1","6","1288"
"20240917","출발시간","0210","ST-912","면목본동_062_1","ST-849","면목3,8동_030_1","1","7","1327"
"20240917","출발시간","1155","ST-1421","암사3동_006_2","ST-1620","천호2동_026_1","1","6","1287"
"20240917","출발시간","0730","ST-2050","공항동_060_1","ST-2031","가양1동_018_1","1","8","1280"
"20240917","출발시간","1745","ST-385","능동_002_6","ST-973","화양동_008_4","1","11","2042"
"20240917","출발시간","1610","ST-2464","구로5동_001_2","ST-1990","영등포본동_020_2","1","9","1776"
"20240917","출발시간","1335","ST-2300","면목5동_030_2","ST-368","성수2가3동_002_2","1","38","5450"
"20240917","출발시간","1500","ST-3326","성수2가3동_007_2","ST-2300","면목5동_030_2","1","53","5330"
"20240917","출발시간","2140","ST-1098","면목본동_011_1","ST-595","면목5동_001_1","1","45","889"
"20240917","출발시간","0025","ST-807","대치2동_036_2","ST-1574","개포3동_028_1","1","9","1289"
"20240917","출발시간","2220","ST-2379","서원동_023_1","ST-702","신림동_006_1","1","6","705"
"20240917","출발시간","1215","ST-3276","화곡3동_021_1","ST-2992","화곡3동_040_1","1","5","714"
"20240917","출발시간","2100","ST-63","여의동_060_1","ST-690","상도2동_001_1","1","87","9044"
"20240917","출발시간","1910","ST-2358","대방동_018_1","ST-63","여의동_060_1","1","104","4977"
"20240917","출발시간","2145","ST-2799","도봉2동_001_4","ST-2799","도봉2동_001_4","1","32","6196"
"20240917","출발시간","2110","ST-3307","개포1동_001_2","ST-1879","도곡2동_001_1","1","7","1343"
"20240917","출발시간","0830","ST-250","용답동_001_1","ST-3228","용답동_001_2","1","3","460"
"20240917","출발시간","0205","ST-2076","공릉1동_037_1","ST-847","묵1동_013_1","1","6","1230"
"20240917","출발시간","1720","ST-2398","신정6동_026_2","ST-1731","목1동_003_5","1","6","1127"
"20240917","출발시간","2235","ST-2726","창4동_001_6","ST-1121","상계2동_031_1","1","20","1512"
"20240917","출발시간","1405","ST-1130","창1동_015_1","ST-613","창1동_012_1","1","2","463"
"20240917","출발시간","0015","ST-1282","중계1동_052_1","ST-3060","공릉2동_050_1","1","14","2548"
"20240917","출발시간","1820","ST-3323","영등포동_027_1","ST-3323","영등포동_027_1","2","56","535"
"20240917","출발시간","1425","ST-1041","성내1동_012_1","ST-1092","풍납2동_001_1","1","5","564"
"20240917","출발시간","0700","ST-86","상암동_026_5","ST-1331","응암3동_023_1","2","40","8210"
"20240917","출발시간","1400","ST-1999","목2동_006_1","ST-202","공덕동_078_1","1","51","9520"
"20240917","출발시간","1725","ST-2871","가양1동_016_8","ST-1676","발산1동_057_3","1","21","1257"
"20240917","출발시간","0930","ST-2726","창4동_001_6","ST-3301","상계2동_033_1","1","15","1604"
"20240917","출발시간","0525","ST-1949","항동_016_2","ST-1949","항동_016_2","1","59","1380"
"20240917","출발시간","1725","ST-2987","문정2동_031_1","ST-2987","문정2동_031_1","1","27","4040"
"20240917","출발시간","1440","ST-3092","창2동_014_3","ST-1295","창1동_015_2","1","6","1240"
"20240917","출발시간","0920","ST-2965","공항동_057_1","ST-2871","가양1동_016_8","1","6","665"
"20240917","출발시간","1920","ST-2398","신정6동_026_2","ST-1996","목1동_045_1","1","8","1486"
"20240917","출발시간","2035","ST-1228","개봉1동_055_1","ST-1228","개봉1동_055_1","1","68","15744"
"20240917","출발시간","1935","ST-1137","창5동_002_1","ST-615","창5동_012_1","1","5","839"
"20240917","출발시간","1130","ST-660","독산1동_026_4","ST-660","독산1동_026_4","1","114","20460"
"20240917","출발시간","2125","ST-390","전농2동_005_1","ST-400","청량리동_009_4","1","12","1887"
"20240917","출발시간","1325","ST-1000","신정7동_001_1","ST-2760","신정2동_021_1","1","9","1641"
"20240917","출발시간","1950","ST-2726","창4동_001_6","ST-3177","창4동_038_2","1","3","423"
"20240917","출발시간","1750","ST-1968","영등포동_016_1","ST-8","합정동_023_2","1","25","3330"
"20240917","출발시간","0455","ST-470","대조동_014_1","ST-2866","원효로2동_025_4","1","51","13610"
